komentar,label
"Teruskan ppkm sampe nyungsep

PPKM hanya di pikirkan positifnya
Namun dampak negatif bagi masyarakat?????",1
"Mahasiswa tahun 2020
Pgn ngekost, sumpek dirumah, gaktau kelasku di mana, kampus ku dimana, ga ngerasain pkkbm, gak ngerasain masa makan mie kalau akhir bulan. Yokk patuh yok biar bisa beraktivitas lagi😥😢",1
"Rakyatmu menderita pak, coba bapak mencoba keliling kota tanpa paspamres, liat mereka pak pwdagang kecil kasiaaannn",1
"PPKM=PELAN PELAN KITA MATI
kasihan yg tidak punya gaji 
Bikin kebijakan yg bijak lah.",0
"Orderan makin sepi, dompet menipis, bayar pajak motor belom bingung ane sebagai rakyat kecil",1
Yo hilangkan yang nmnya corona hilangakn brta corona biar msyrkt hidup tenang,1
Manttap ppkm saya jualan buka jam 17:00 jam 20:00 suruh tutup jangan kan untung atau skedar buat makan buat balik modal ja susah boro2 berkerumun pembeli yg datang ja 1  2 tapi tetap suruh tutup lapaaaaar,0
"PSBB  bubar gantian PPKM,STLH ini ganti judul apalagi pak,?",1
"Kapan mundur pak ?
Sklian sama mentri2 nya suruh mundur,,
Kmi sudah cpek liat muka2 sok suci xlian",1
"SALAM HORMAT BÙAT BP.JOKOWI PERINTAHKAN MENTERI AGAMA BIKIN ACARA UNTUK BERMUNAJAD BERDO'A BERSAMA BUAT MENGUSIR COVID- 19 DARI INDONESIA, DARI PADA DIPERPANJANG TERUS PPKM, TIDAK SALAHNYA KITA MENCOBA BERDO'A BEŔSAMA.",1
Kalau bisa sampai tahun 2023 pak supaya rakyat miskin yang banyak hutang seperti saya ini mati kelaparan dan supaya tidak nambah hutang lagi pak. Kalau nambah hutang ntar di penjara kalau tidak bisa bayar... Terima kasih pak,1
"Omong kosong lips service , akui saja pemerintahan bapak gagal dalam penanganan covid19 rakyat di lockdown tanpa diberikan haknya namun pintu luar negeri dari negara terdampak masih terbuka lebar, giliran covid19 meningkat kok rakyat kecil yang anda gebuk aneh 😭",1
"Klok di perpanjang kasih kami gaji jangan cuma di perpanjang gak ada apa kita kan butuh makan,  iya di sana duduk di gaji sedangkan kami klok nggk kerja kuli mana bisa cari uang 😭😭😭",1
"Gimana mau musnah covid nya. Masyarakat nya saja pada banyak nakal gak pake masker masih aja kumpul Kebo..
Dikit2 pemerintah jadi sasaran protes. Entar kena covid nangis Mohon2 ke rumah sakit. Biar pada sadar banyak pasien jadi korban positif corona. Di kapuas ada pasien Ngakuin kesombongan keluar tanpa masker bersentuhan di gerombolan orang pasar. Beberapa positif covid keluarganya 1 rumah kena gara2 gak mandi selama 4 hari seharian di luar nyari covid.",1
Tetap semangat dan yakin klu Indonesia bisa menang melawan covid 19 varian apapun semoga Allah meRidhoi Aamiin,1
Saya wirausaha bengkel las kecil gara2 PPKM gk da pesenan sama sekali. N tiap hari slalu d tagih hutang trus harus Banjar pake apa lagi klo gak da pesanan sama sekali. Malah penagih hutang tak suruh ambil nyawaku saja krn dah pasrah aku . Ini real kondisi ekonomiku sekarat. Tolong pak rakyatmu seperti aku dah sengsara dalam PPKM ini. Bantuan dari pemerintah nol tak ada sama sekali. Untung ada tetangga baik hati bantu wifi buat berdagang online meski sepi,1
Yg PPKM Jawa dan BALI kan? BANTEN engga dong brrti? Aye ayeeey!!!,0
"ALHAMDULILLAH
SEMOGA BERHASIL DN LANCAR
TPI KLO COVID NY INSYAALLOH SAMPAI SKTR 3 THN AN
TTP SEMANGAT DN CINTA DAMAI",1
"Hei presiden PPKM bkn menyelesaikan covid bisa hlg,Pejabat,pegawai enak dpt gaji, tunjangan dll..la rakyat kecil penghasilan nya hanya harian kalau hari ini gk kerja bsk yg mau d ap..batu,pasir.. kalau keadaan seperti ini rakyat kecil yg ada mati kelaparan, bukan mati karena covid",0
"Tahun ini Negera kita benar2 di Uji.,Semoga Negeri kita segara pulih 😭",0
"Kira2 yg megang akun merasa miris nga yaa...
Punya presiden gini amat yaaaaa",0
"Tidak usah membatasi kebebasan orang mencari nafkah kalau tidak punya solusi!
10 tahun di ppkm jg sy sanggup pak asal di kasih duit",1
Ocehan penguasa d perbesar terus rakyat semakin lapar.....,1
God Bless Indonesia. Pray for Indonesia. 🙏,1
"MAKIN DI PERPANJANG PPKM MAKIN DI KEJAR KEJAR LESING SAYA PAK 😭😭😭,,MAU TENANG GIMANA PAK TINGGAL 6 BULAN LAGI SAYA BERES ANGSURAN PAK,JANGAN SAMPAI MOTOR SAYA DI AMBIL DC PAK 🙏🙏🙏,saya sudah telat angus 2minggu 😭😭",1
"gua ga dengerin vidio nya,  gua pokus baca komen,,,",1
Teu... hayaang teuing.. aing.. ngadengena.. ge.. !!! he..he .,1
Sebenernya Bukan Kopit yg membunuh. Tapi tapi babi dan tikus got.,0
"Di daerah tempat tinggal saya,  bandung selatan sudah makin banyak yg positif.",0
Ora urusan percaya Karo gusti Allah wae,1
"Sama-sama kayak peraturannya bpk jokowi bnyk variannya, 🤣🤣🤣",1
Ini ujian  buat kita hamba ALLAH..selama kita sebagai rakyat bisa sabar dan berjalan lurus dijalanNYA..dalam menghadapi ujian ini  .dan selama kita tidak terprovokasi insyaALLAH. Yg maha adil akan membalaskanNYA. Thd yg zholim..aamiin,0
"Warga2 Amerika, Australia dan Eropa sudah mulai Demo menuntut Freedom Right mereka saat LockDown... Ahli2/penasehat pemerintah agar mempertimbangkan itu... Tugas pemimpin menenangkan dan memberi harapan saat warganya resah/khawatir.",1
Semoga allah dengan secepatnya menghapus pandemi ini dr indonesia aamin.. Sht sllu bpk presiden aamin.,1
"Masarakt bisa di siplon tapi pemerintah punya solusi jgan omong kosong doang,,ingat pemerintah enak nga susah makan,tapi masarakat susah untuk makan mikir kasih solusi buat masarakat dong",1
"Apa kata Luh dah cungg,,, mau Luh buat ancur,,  apa mau Luh buat rusak negara ini,,, apa kata Luh dahh,,, kan negara ini memang milik nenek moyang luhh",1
Alhamdulillah ahir nya pak jakowi kasih 3 jt per kk selama ppkm,1
"Gk merakyat ... mikirin kaum penyakitan.
98% rakyat indonesia sehat...  mengalah demi 2% org yg penyakitan. Ngorbanin 98% masyarakt indo yg sehat... 👎👎👎",0
"Jadi Inget Kata katanya, Waktu Debat Pemilihan Presiden...


Chuaaksss",1
"PELAN-PELAN KITA MATI
ITULAH PPKM Shiitt .
bantuan woi bantuan...
Laper ini Laper.....",1
"Anak pd belajar pake hp pak , pas diskolah pd gk bisa ngeliat ppan tulis . Burem smua matany",0
Ya Allah kasian semoga kita semua dalam lindungan Allah Swt amin amin ya rabbal alamin,1
"Innalilahi wainailaihi roziun...
Innalilahi wainailaihi roziun...
Innalilahi wainailaihi roziun....",0
PPKM YANG MERASAKAN LANGSUNG DAMPAK NYA ADALAH ORANG ORANG KECIL.YANG MENCARI REJEKI SEHARI HARI......KALO ORANG KAYA MAH GAK USAH DIPIKIRIN MEREKA GA MIKIR BESOK MAKAN APA YA....BESOK DAPAT DUIT GA YA..........KIRA KIRA MEREKA MIKIR YA BEGITU GA YA...????,1
"Hmmmm si tukang impor niih...
🤣🤣🤣🤣🤣🤣🤣, 
Dikit2 impor, dikit2 impoor
Hahahah tau e si rajaaa impoooorr",1
"Buat pak presiden saya dah kg kerja dan kg dapet gaji selama PPKM dan covid bantuan bansos jg kg dapat solusi Nye pak?bapak bisa gaji saya buat bayar kontrakan dan kebutuhan hidup bini dan anak saya,gaji bapak dan Mentri"",aparat,dan PNS d potong 70% buat rakyat Indonesia pak",1
bpk ini sedang menjalankan aktifitasnya sebagai: King of Lip Service,1
"Woi Jokowi sdang mundur jadi presiden kasian rakyat kda becus memimpin negara....
Mundur sudah jadi presiden aku mamilih Prabowo jadi presiden Ikam Jokowi ai mundur aja sudah baisi hati ai kalu....",1
Tenang ya....virus corona tidak akan bisa berkembang di iklim tropis....ya seperti iklim indonesia...jadi jangan khawatir.,1
"Kalau PPKM diperpanjang tapi hasilnya tetap sama maka sebaiknya diadakan ADU FINALTI pak,kami masyarakat sudah jenuh",1
Pemerintah ma enak gaji ngalir trus tapi rakyat..secara tidak langsung pemerintah ingin membunuh rakyat pelan2...,1
"Saya dulu milih Jokowi, dan sekarang saya diam saja karena bukan siapa2, mau kasih masukan takut dosa",1
"Pak usaha lagi terdampak PPKM, dan mobil operasional usaha mau ditarik leasing.. menurut leasing gak ada lagi restrukturisasi. Bantu kami pak agar tidak masuk kedalam jurang susah yang lebih dalam lagi akibat PPKM.",1
gk kan getar hati nya presider sblm rakyat sndri yg getarin melalui demo besar2an lbh dahsyat lg dr pd demo 212 aksi damai.. x ni aksi anarkis tiada ampun,0
"Oohh orang ini ternyata yg punya aturan, pantes aturan nya gada solusi💩",0
"Covid terus..  Rakyat yng harus di pikir kn. 
Tambah ga jelas presiden",1
Omong kosong.....??? satu kata KUDETA jgn kasih tempat buat moncong putih & kroni2 nya,1
"Gampang bikin peraturan, tapi GK ngasih solusi, bisanya cuma ngatur",1
Baca Al Quran atau hadis tentang wabah d suatu daerah agar jangan yg menderita orang miskin dan orang yg terfonis cofid,0
2 periode belum selesai udah bikin susah aja,1
"Coba sekarang syah udh di pecat dri kerjaan apa anda ..mau memberi bantuan buat ank istri syah ..
Mau ngamen enggak di bolehin msa  Sayah sma ank istri syah mau makan angin ajjah 😔😔😔",1
"Jngan sampe kek sekolahan , awal nya libur 2minggu ehh di perpanjang trus sampe 1 thn lebih",1
"Saya punya solusi , ppkm boleh darurat tapi setengah gaji PNS untuk rakyat yang butuh makan",1
"Jempol kebawah dunaikkan bosqu...
Lahaulawa quwwata illah billah ( tidax ada daya upaya selain kkuatan ALLAH SWT)",1
Saya minta seadil-adilnya sm pak presiden.masalah bantuan krn sy tdk sm skali dpt bantuan terimakasih,1
PPKM .. warung disuruh tutup jam 8-9 malam.. emange klo siang si c19 pada ngapain yakk... Apa klo siang c19y di kurung?? #keluhan tukang bakso keliling 😭,1
"Pak gimana caranya mahasiswa Dan masasiswi sekolah Pak, tolong hargai kami Pak rakyat kecil ini Pak yaallah 😭😭😭",1
"Yang miskin makin miskin, tapi mau gimana lagi, udah keadaan skrang tidak mendukung",1
"Gak ngasih solusi, cuma mentingin kepentingan pribadi",1
"sekalian sampai 18 agustus,,biar tanggal merah 17 agustus ngga kemana mana..aseeeeeeeeemmmmm dah",1
KAMI TIDAK PUAS DENGAN PENANGANAN COVID 19 !!,1
Om swasti astu pak astungkare niki tyang ngatur keberatann sking keputusan,0
"Yg dapat batuan pkh enak yg g dapat apa"" seneb PENAK  JAMAN KU.JARE PK HARTO",0
Sgp aja cuma ngangab flu biasa.. di +62 flu luarbiasa.. nitip dislike 😁,1
"MAU...JADI APA NEGARA INI...
RAKYATMU KELPARAN WOiiiiii....",1
saran gua si alat transportasi melalui udara d hentikan yang dari luar negri harus d hentikan awal mula dari covid dari jalur udara,1
Siapalah yg percaya SM pemerintah yg TDK punya kredibilas yg mumpuni..rakyat cm jadi tumbal,0
Pak maaf kami kecewa banget karna BAPAK tidak MEMEGANG OMONGAN SENDIRI,1
"Kami sebagai rakyat kecil merasa sangat tidak tenang dengan adanya PPKM,, yang ada kemiskinan, kesusahan, kesengsara, an melanda rakyat miskin, tapi apa daya rakyat kecil hanya bisa  menerima kenyata,an.",1
Urang Mh Hayang Ceurik Ku Zaman Pemimpin ayena😭😭😭,1
"Kami langsung jualan motor, kulkas, tv, sepeda ontel untuk biaya hidup dalam masa PPKM ini pa Joko.😢😥😭😭",1
"Rakyat jelata hanya bisa menyimak, dan wajib nurut walaupun ga ada pemasukan, karna pemasukan kami perhari dan untuk makan hari itu",1
"Kepemimpinan jokowi lebih mementingkan virus dari pada rakyatnya.
 ppkm rakyat menderita",1
Rayak miskin mau mkn ap klh tdk ada bantuan pemerintah,1
"Gw bingung bro gaji gw jd dikit 😀
Corona, ada tp bantuan ga ada yg nyampe ke gw 😀",0
Ingat neraka pa. Setiap pemimpin akan di pertanggung jawabkan nanti. Ingat pa!!!!!,1
"Ternyata banyak yang dislike , semoga yang baca koment ini, mau main dan subrek chenel saya, semoga suskes dan sehat selalu🙏",1
"Covid kok dijadikan ladang bisnis,mana ada negara bisnis sama rakyat sendiri,,
:Pisau nya tumpul seperti hukum:",1
"kasih solusi pak ,bukan di larang2 mulu ,sayapun  takut kena covid ,tapi mw gimana anak istri butuh makan ,ngga mungkin diem saja drumah",1
"Virus varian baru apalagi sih?
Ngarang nya bisa aja yaa",1
"Solusi nya bos, rakyat butuh makan kelaparan.. 
Sudah disiapkan dengan solusinya gk?? 
Halah..",1
Presiden Bpk Joko Widodo selalu sehat dan hebat.Semua Rakyat Indonesia saatnya Taat dan Patuh berjuang melawan COVID.ayo dokter2 dan perawat2 Indonesia semangat dan sehatlah .Indonesia menang rakyatnya senang.,1
"Lockdown,, psbb,, ppkm,, habis itu apa lagi?? 
Hidup sehat itu syaratnya hidup bahagia bukan tertekan👍👍",1
"jaga apaan malah jadi beban masarakat 
jagan dijadikan poroyek dn bisnis kofir",1
"Sebenarnya sampean baik pak jokowi, tapi kenyataan dilapangan siapa yang dapat bantuan, kami tidak dapat sama sekali, bantuan yang merata dulu baru tetapkan ppkm meskipun sampek level pedas pun gpp pak...",1
Para cebong yesalkan..  perpanjang aja pak PPKM. GUA GEMBIRA NIHH...,1
"Ya Allah....
Al_fatihah untk pemerintah 🤲",1
Langkah langkah anda guna dapet duit tapi gk ngapangapian dengan alasan PPKM haha,1
"apa g ingat ya..klo digaji rakyat,yg gaji kok disuruh kelaparan",1
"Pakde klo ngucapin salam muslim prasaanku gk prnah lancar kayak terburu buru gitu,, tapi utk agama lain lncar nian kyak jalan tol",0
"Para penjabat enak mah banyak makan uang rakyat, kita mau makan uang siapa pak, makan pasir batu.",1
"Sering mengkomsumsi air kelapa muda, 1x sehari, insya alloh terhindar dari covid, dan yang terkena covid, insya alloh cepat diberi kesembuhan...aamiin...🤲🤲🤲",1
"lockdown bos lockdown, PSBB PPKM cuma ganti nama doang...",1
"Memutuskan untuk mengundurkan diri aja pak !!!! 
Kini Negara makin kacau balau !!!!",1
"Undang-undang Karantina sudah ada,. .. tapi Pemerintah tidak mau menjalankan, . .. Pemerintah memilih membuat Peraturan dan membuat Devinisi sendiri tentang istilah-istilah dalam Pandemi ... Tapi anehnya memberlakukan pasal-pasal untuk memberikan delik kepada pelanggar Proses 🤒🤒",1
Uatng kesehatan numpuk indonesia harus bayar ke cina klw tdk indonesia jdi warga cina,1
"Kumaha bapak we lah pusing,  aing geus teu boga duit bapak mh ngeunah boga keneh tabungan.",1
Mati kelaparan ini mah sob bkn mati kena korona👍🙃,1
"INTINYA !! mending fokus dengan apah langkah"" yang akan di jalankan DR.LUIS 
Untuk membela rakyat kecil.
Dari pada nonton pidato ini.",1
"Kalo PPKM Diperpanjang
Hasilnya sama saja
Maka akan dilanjut dengan
ADU PINALTI",1
Tolong pikirkan nasib anak sekolah Pak,1
"saya setuju ppkm mau darurat mau level 7 , tapi tolong  rakyat d berikan bantuan logistik dan obat2 an juga uang tunai sebagai ganti mereka tidak berjualan , rakkyat menaati aturan uu karantina dan pemerinta memberikan kewajiban nya untuk uu karantina",1
Kumha maneh bae pak lah.ges lier mikiran kreditan motr oge,1
Ayo RI  berdoa bersama2...dukung Hal positif dr pemerintah semoga lancar ...BERPIKIR positip ..jauhkan dengki dendam serakah dll...focus untuk  kedamaian dan  keselamatan bangsa,1
"Faktanya Penyakitnya gak ilang pak..masalah baru timbul lagi, beban baru terhadap ekonomi rakyat kecil...fikirkan dan fikirkan dulu sebelum mengeluarkan kebijakan..banyak kejanggalan yg ditutup2i oleh oknum2 pemerintah yg memanfaatkan situasi..maka jangan alergi ketika rakyat berontak menuntut keadilan..itu sebab dari mosi tidak percaya terhadap aparatur pemerintan negara ini..",0
"Turunin aja nga Mikir masarakat  bawah,😀",1
PSBB - PPKM tidak Lockdown ? Karena Lockdown harus memberi makan semua masyarakat 🤐,1
"Tolong donk Pak presiden yg terhormat.
Masukkan dari yg di atas saja..para menteri, kepada daerah, dan orang yg berkepentingan....tp kasih solusi yg dari rakyat bawah..yg gaji dan bayar pajak juga rakyat bawah..",0
"Tinggal di rmh dan bekerja dr rmh, semoga CoViD19 kt takluki secara bersama. Amin",1
"Harusnya biarkan pedagang dan lainnya mencari rejeki, patroli dan razia hanya utk membubarkan kerumunan bukan membubarkan pedagang dan menyita barang dagangan, jika dilarang berkerumun kami rakyat mengerti kok, tp kalau dilarang berdagang dan mencari rejeki kami tak mengerti. Tolong kasihanilah kami rakyat kecil wahai pemerintah Indonesia.",1
"pak joko, sorry nih,, dari awal psbb sampai sekarang ppkm,, kayaknya memang TIDAK EFEKTIF (bahkan korupsi didalamnya pun banyak), langkah lebih tegas kenapa tidak LOCKDOWN kalau memang darurat,  biaya yang digelontorkan sebelum sebelumnya mungkin sama habisnya, bahkan efektifitas mungkin lebih tinggi,,,(maaf saya cuman orang bodo,, cuma ingin beropini, mungkin setelah ini dibawah saya akan di coment sama2 orang2 yang pintar)",1
Pemerintah kok tdk punya kejelasan ttg menangani masalah kl mmg perlu lockdown dilockdown jgn ppkm!!??  Karena ppkm adalah sifat pengecut pemerintah yg gak mau bertanggung kpd rakyat korban ppkm jadi soalah olah tdk merasa merugikan kpd rakyanya btl btl pengecut,1
"Keputusan bodoh
Yg kaya teriak prokes 
Yg miskin teriak kelaparan ga ngotak anjng",0
Rakyat udah banyak yg gk percaya Sama dokter ato obat obatan... Rakyat hanya percaya sama alloh swt... Rakyat hanya bisa berdoa berdoa moga yg dolim segera di adili oleh alloh swt atao Alam... Lihat lah contohnya cina udah berp persen  di adili,0
"Tanggung atuh biaya hirup na ai rek kieu mah, bantuan euweuh nanaon euweuh, nu baroga gajih bulanan kws didinya ngeunah, nu ukur ngandelkeun tinu sapopoe bisa naon?? Aturan nya aturan tapi lain maehan rakyat oge atuhh. Aturan sudah di pertimbangkan2 naon lahh, PPKM PPKM nu Gering nu Gering, PPKM PPKM moal bisa ngahalangan nu modar!! Sing sarehat ahh!",1
jaman pak sby chanel sekertariat presiden ada chanel yt ngga ya,1
Kita do'akan agar negara kita segera keluar dari pandemik penyebaran covid-19 ini. Semoga Bapa Presiden Jokowi tetap sehat sehat untuk memimpin NKRI ini.,1
Cukup stand up aja yang ngelawak pejabat jangan,1
"Wabah itu di obati bukan malah jalan di skat dimana mana ,berikan aturan dengan solusinya",1
"Negara lain sudah sukses dengan penanganan covid, soalnya pemerintahannya buat kebijakan"" yg pro rakyat, contohnya di india warga disuruh karantina tapi semua kebutuhan dicukupi oleh negara, saya kemarin liat di feed ig kalo ada politikus yg ngomong kalo indonesia menerapkan strategi kyk di india, kira"" hanya habis 60 T per bulan. Untuk kebutuhan warga selama karantina. Tapi kenapa kebijakan pemerintah selalu condong ke golongan atas, sedangkan itu rakyat kecil yg mencari nafkah dengan berjualan pun di acuhkan.",0
"PPKM ya PPKM pak,masalahnya rakyat kecil ini butuh makan",1
"Pak kita butuh uang pakai beli bahan makan, bayar angsuran. Kalian para penjabat enak tidur tidur dapat uang, kita tidur tidur kalo dk kerja mau makan apa bayar angsuran pakai daun iya pak.. Aduh enaknya hidup di Indonesia",1
"Gak ada gunanya di perlakukan ppkm, jika TKA di bebaskan masuk kenegara ini. 
Kalau mau membatasi pergerakan masarakat, cukup kamu tutup semua SPBU di negri ini,  bukan jalan yang kamu sekat dan di alih² kan.  Emang virus corona lewat jalan raya, kl memang lewat jalan raya lewatnya jam berapa ,goblok di peliharah",1
"Semangat ya Pak Jokowi, yuk bisa yuk",1
Sudahlah pak...contohlah pemimpin Yogyakarta...ora usah ngrungokno mak e dan asing...,1
"Pak pres tlg cabut anggaran copit,tlg stop dan larang keras berita  copit, bubarkan satgasnya,hilangkan semua test nya.
Menurut saya kl masih ada 4itu pandemi g akan selesei pak.🙏🙏🙏",1
Tolong di dengarkan keluh kesah kami masyarakat yang kurang berada.,1
Gak tau mau jadi apa negara nunggu nenek ded,1
"Dari awal gorong""..dpt mengatasi banjir dan sampai sekrng ppkm semua hanyalah ringannya bibir dan lidah orng ini yg mengucap...",0
"PPKM berlanjut rakyat nya benjut..
Allahuakbar.. Al-fatihah..
Yg diurusin virus penyebaran bla BLA BLA..
Bukanya kasih semangat buat rakyat, malah melumpuhkan penghasilan rakyat kecil",1
"GANTI PRESIDEN AJA,NIAT ADA PPKM,SEKALIAN GAJI MENTRI DAN PARA PNS.TERMASUK JOKOWI PRESIDENT RI POTONG GAJI SUMBANGKAN KE RAKYAT BIAR SAMA-SAMA NGRASAIN DAMPAK COVID",1
Bismillah moga Indonesia bisa cepat bangkit dari pandemi ini. Aamiin ya rabbal alamin,1
Ya allah gimana nasib karyawan mall inii 😭😭😭😭😭,1
"Saya juga memutuskan bahwa bapak presiden yg terhormat agar membantu kebutuhan perekonomian sya,,,,,,, siap!!!",0
Saya tidak perna dapat bantu an pak saya tak bisa kerja saya macem mana makan anak 2 saya pak,1
"Baru merasakan bnr""susah smenjak anda yg mimpin indonesia..",0
Saya mohon dengan hormat supaya bapak cepat mundur dari kursi kepresidenan demi masa depan rakyat indonesia,1
"Maaf pak suruh bunuh diri ajaskalian kami gak boleh cari nafkah usaha di bubarkan pedagang di gebukin dagangan nya di sita di awut"" ku SATPOLPP (Satuan Polisi PREMAN PEMERINTAH) .kita makan gimana pak kalo seperti itu ????",1
"semoga virus Corona di Indonesia cepat hilang... 
Aamiin ya rab 🤲🏻🤲🏻",1
Lapar PK lapar jangan ngurusi kovit aja rakyat lapar pak,1
"Ppkm siap jalankan. Tpi bantu kita juga untuk ansumsi ekonomi pak.
Saya jualan buka udah sore jam 8 harus tutup. Lah utang saya siapa yang Bayarin.",1
Udah kyak terjangkit virus Zombie aja pak semua di blok 😂😂,1
"Kenapa saya ga dapat bansos atau umkm..
Padahal kehidupan sy di bawah orang""",1
"PRESIDEN INTROPEKSI DIRI,RAKYAT SUDAH SENGSARA KARENA MASA PEMERINTANMU SEKARANG. DENGAN RASA MALU,AGAR TURUN DARI PRESIDEN. PERATURAN DOANG GA ADA SOLUSI. RAKYAT BUTUH MAKAM BUKAN PERTURAN!",1
Sulit terjepit amit² sandal jepit tumit sakit dompet menjerit..🤣🤣🤣,0
"Assalamu'alaikum, slamat sejahtera, tuk saudara ku smua, pemerintah yg baik hati, tolong Cabutlah peraturan perundang-undangan ppkm,👉rakyat Indonesia pusiiiing",0
"Terus Bersilat lidah dgn ppkm membunuh perekonmian rakyat kecil
Lanjutkan 3 periode sampai mati sekalian",1
KEBIJAKAN YANG TIDAK PRO RAKYAT MENENGAH KEBAWAH ! SADARLAH PRESIDENKU ENGKAU SUDAH TIDAK MAMPU LAGI MEMIMPIN INDONESIA DISITUASI PANDEMI SEPERTI INI APALAGI SANGAT TERLIHAT KETIDAK MAMPUAN NYA ..,1
PPKM adalah LOCKDOWN versi negara miskin karena mereka menghindar dari UU ke KARANTINAAN...,1
"0:33  Wa'alaikumussalamu wa rahmatullahi wa barakatuh

Semoga bpk presiden senantiasa dalam lindungan Allah subhanahu wa ta'ala diberi kesehatan,kekuatan dan kesabaran.  Amiin",1
Yg pasti Darurat kemiskinan dan kelaparan 100% untuk rakyat bawahan 😭,0
"sekencang apapun kalian berkoar pemerintah takan mendengarnya dan itu buktinya,!!!!
ttd: rakyat indonesia mulai geram.!!!!",1
Pemerintah saat ini gagal total dalam mengurus negara ini. Kalian berdosa jika tidak menjalankan amanah ini dengan sepenuh hati.!,1
"Setelah presiden baca comment comment ini, dia akan bingung dan akan segera mengeluarkan dalih baru utk membuat rakyat bahagia dan biasa janji palsu lagi.",1
Y lihat aja sampai hari kemerdekaan Indonesia tahun 2021  DARI RAKYAT UNTUK RAKYAY OLEH RAKYAT wasalam atas nama bangsa Indonesia sy rakyatny,1
Ya Allah tunjukan kuasa mu 😣,1
"Pas China kena wabah, bandara di buka seluas luasnya, mestinya dari awal lhu ppkm di bandara,,, virus udah masuk baru sibuk urus sana sini, rakyat menderita, pemimpin ini otaknya di mana, ambil tindakan lambat, SDH terjadi baru unjuk gigi",1
"Semoga pemimpin Indonesia kedepan lebih sakti lagi,sakti di sini,dimana seseorang pemimpin dapat menjawab seluruh persoalan di masyarakat,Amin🙏",1
"Sadarkah wahai kalian para petinggi negeri, bahwasannya dunia ini hanyalah sementara. Ketika ruh kalian di cabut dari jasadmu, apakah kalian sadar dunia tidak lagi milikmu dan amalan lah yg menentukan kalian hidup kekal di akhirat nanti.. Ingat Bpk/Ibu petinggi negeri segala sesuatu pasti akan di hisab di akhirat nanti, kalian di dunia seolah2 mentertawakan rakyat tapi di akhirat nanti kalian yg akan menangis merasakan siksaan dari penderitaan rakyat selama kalian memimpin di dunia..",0
"satu hal saja dari rakyatmu stop pemberitaan yg mengenai covid19 di media tv,radio,maupun sosial media.
terima kasih",0
Petani tambah hancur pa...bantuan yang dapat itu itu aja gak merata,1
"ININYA PPKM UNTUK MENGHAMBAT OPOSISI
DEMI BISNIS DAN KEUNTUNGAN REZIM SEMATA
covid hanya dalih",1
"Pembelajaran tatap muka pun sampai terundur kan, Dan anak"" yg ingin belajar jadi susah dan orang"" yg kurang mampu juga ingin sekolah, Semoga secepat nya virus ini hilang Amin...",0
"Iya banyak virus varian baru karena di bandara nya yang masuk ke Indonesia tidak diperketat malah diperkenankan masuk Indonesia.. bikin rakyat kecil makin susah, tidak sesuai omongan bapak ketika debat capres yang ingin mensejahterakan rakyat Indonesia 😭😭😭😭😭😭",1
"Udh turunin aja...
Gak jelas. Masih prioritas membangun infrastruktur.",1
ppkm boleh tpi ya bantuinn kebutuhannya pakk jangan cuma ppkm trus,1
Kerja terus sampai sukses kalo blm sukses krj terus sampai tidur di atas uang,1
Corona tidak akan berhenti kalau media tidak berhenti memberitakan Corona!! Bgst!,1
"Diadakan PPKM
Yang tidak mematuhi peraturan/ tidak memakai masker di denda 250
Mau tes covid (swab, PCR, rapid) harus bayar
Mau dapat duit dari mana??",1
Pak Jokowi tolong bayarin pajak motor sama angsuran bank  saya pak jokowi,1
Jooooooossss berkat ppkm bebek saya gak laku,1
"Intinya susah makan pak presiden... Bayangkan anda"""" yg d atas jadi kami yg d bawah kerja susah cari makan susah.. memilih mati sama covid apa kelaparan",0
Ayo demo lengserkan petinggi2 yg idiot kek gni.. back to tragedi 98 biar yg tutup mata hatinya biar kbuka batin dan OTAKNYA,0
"gwe ksni cma liat komen doang,100% sdah pda muak",1
"ngapain jg PPKM diperpanjang,toh tdk mengurangi korban covid,yg ad malah nyengsarakan rakyat.kmrin s/d tgl 25,akhire mundur lg s/d tgl 30,jngan2 PPKM nt mundur lg sampe rakyat dak pnya apa2.",1
Bapak bisa mundur aja pak..lebih baik mundur dari pada nanti diturunkan rakya,1
"mengapa covid meningkat? pertama TKA bebas masuk, kedua vaksin covid, dah banyak yg vaksin di tempat saya, yg sebelumnya tidak terdengar covid dalam waktu setengah tahun, tau tau langsung melonjak",0
Knp singapor udah jadi plu biasa covit ini.. knp Indonesia Masi dibesar besarkan ada apa sebenarnya dengan negara ini,1
"Los doll.. angel wess, penting jalani aja seperti kehidupan biasa anggap aja ndak ada covid gtu kok plah ppkm terus sih. Gimana Indonesia mau maju keuangannya, Aset negara kan juga para pedagang",1
Semoga Allah SWT meridhoi upaya bangsa Indonesia dalam mengatasi pandemi covid19 ini Aamiin yaa Robbal Alamiin 🤲🏻🤲🏻🤲🏻,1
"KET7RUNAN CHINA COMUNIS HIADAP MASUK KE PEMERINTAHAN INDONESIA MELALUI PARTAI PKI PERJUANGAN MAK BANTENG BIADAP,
PANTESAN DULU MAK BANTENG BERAMBISI MELENGSERKAN BPK PRESIDEN SOEHARTO!",1
Anjir yg dislike gk ada obat emang... Saluttt,0
Salam sejahtera untuk kita semua? Mohon di pikir lagi pak Jokowi ganteng 😂,1
