komentar,label
tidak pelu vaksin kita orang lapangan terbiasa hidup keras brovaksinya orang orang imunnya llemah aja wkwkwkwk,0
hidup mati kehendak allah swt vaksin mati,0
alhamdulillah sekeluarga vaksin puskesmas rumah kami trimakasih pemerintah ,0
bodo bodo bodo bodo amat vaksin gua,0
heyy tementemen tetap menggunakan masker saat bepergian ya selalu patuhin protolol kesehatan,1
saya benar berharap akun youtube kemenkes dimatikan kolom komentarnya banyak penyebar propaganda anti vaks terkutuk ini menimbulkan efek baik layaknya anti vaks memfitnah vaksin campak dsb banyak rakyat minim literasi terpengaruh baiknya dimatikan kolom komentarnya,0
sehat divaksin anak umur lansia vaksin sehat vaksin ga divaksin juga vaksin gotong royong pengangguran usaha kecilan rumah gimana vaksin pemerintah nyuruh rakyat divaksin sebenernya ga vaksin pemerintah rakyatnya yah gatau bentar gimana kelanjutannya announcement pemerintah prioritas kesehatan dibilang duluan vaksin masuk akal ntah udah kemana alurnya aku harap vaksinasi negara cepat and god bless you abundantly,0
the precious nic relatively injure because stepson cosmetically contain towards a grouchy ice chief tense firewall,0
sadarlah vaksin berniat pembuhan masal munculnya covid delta beruntunnya kematian vaksin,0
paksin pemusnah manusia manusia yg vaksin mati yg tentukan vaksin edarkan bisnis biadab membunuh masal pelahan,1
vaksin rakyatnya biar isdet wkwk copat copit copat copit njing,0
udah kali paksin kena covid meninggal  gimana tu ,1
udh vaksin tetep bae suruh pake masker jaga jarak   aneh,0
ini proyek udah setahunan gk slese slese lelet,1
sehat sakit jodoh mati tuhan yg ngatur,1
klo gw amit vaksin byk orang sehat d vaksin byk tubuh nya malah byk yg meningal kalo orang muslim tiat menjalakan sollat wudu air moga sehat amin,0
klo pengen vaksin silahkan q gk pengen,0
ppkm daruat jika masyarakat dianggap binatang ternak udah kepalaparan ingat tujuan utama adalah menggasak t uang rakyat menggasakan uang rakyat t legal sukses diembat binatang ternak dijinakan dengan isu zombi ppkam maka legalah penggasakan uang t,1
hehehehehehe data aza nih vaksinasi mimpi untung sehat ciledug karang rt  rw  halo depkes,1
covid kebohongan tim medis kerja who yg jadikan bisnis jokowi kerja kesehatan yg korban rakyat,1
ga vakis biar gratis lg bayar jink,1
perlu penegasan divaksin orang benarbenar sehat orang sakit penyakit bawaan kematian divaksin vaksinasi indonesia gagal,1
demi allah sya islam g unsur politik sya warass jujur sya ga nolak vaksin malah vaksin itu hak pribadi ga peduli seandainya ada yah isu dri tokoh masyarakat kyia ulama dll yg hafal hadis bawa agama maaf ga nyambung boss hoax vaksin dri china prodak yahudi lah ada minyak rem lah minyak kapal minyak hewan ga peduli bodo amett cap g nurut ustad dll ga peduli sya nurut nya ortu sendiri doa nya nyampe allah swt situ  sya karyawan swasta butuh duit makan dll di suruh vaksin pabrik nya hay provokator emang situ gaji sya umr perbulan makan ga muna duit sama ijo sya kerja jual keringet situ tangan kode amplop putih isi merah lembar ga nasehatin vaksin anu nya otak sya cari duit makan yg solat waktu g durhaka ortu allah swt yg menilai cap sesat jujur sya percaya sendiri bukan percaya propoganda goblokan yg cocot bacoy vaksin ono itu lah,1
anyway kalo penyakit tertentu alergi obat tolong saran dokter vaksinnya bikin sehat bikin mati wkwk good luck,1
apa gunanya vaksinasi kalo terpapar virus korona apakah permainan bisnis semata hmmm tuhan tau,1
terlalu bertele tele pakai isi formulir segala yg mengakibatkan antrian berjubel tdk dipikirkan antrian yg berjubel mengular berpotensi menimbulkan cluster  kan pakai ktp input petugas nik orang yg vaksin  dasar sok an pakai birokrasi yg berbelit ,1
gw dah vaksin yg pake astra yg gw ga faksin vaksin ga nya bikin badan pegel,1
sdh vaksin ga berguna apaliat google lahapalah bussit vaksin is bisnis,0
covid ciptaan allah virus menyebar perantara mahluk ciptaan allah manusia berusaha tameng dgn vaksin allah yg menentukan hidup mati manusia vaksin kemuliaan yg allah kpd manusia tameng dlm tubuh,1
tidak takut vaksinpokoknya kalo vaksin isi data yg riwayat penyakit thinking pemerintah pengennya yg terbaik pemerintah mencelakakan masyarakat nya ibarat anaknya celaka jadi berpikir positif aja insyaallah allah melindungi semua,1
bagi gue covid flu hanya orang bodoh yg jadikan covid darurat,1
vaksin atautidak berganbung daya imum tubuh masing menjaga daya imum dgn rasullulah rasullullah mengajari musibah wabah hrs mendekati perintah allah salat puasa kmd berdoa fihauh wabah senantiasa,0
covid pembodohan umat idlam mempersempit gerak,1
vaksinasi dipercepat biar kenaikan yg extreme,1
yuk cegah covid menghindari kerumunan belanja online terhindar virus dimana,1
akibat vaksinasi kasus covid kematian meningkat dratis ingat kalau vaksin cek negatif apa positif covid jgn mudah percaya dgn tenaga kesehatan yg abal abal taunya duit,1
bodoamat dgn vaksin orang teramat bodohlah yg divaksin no vaksin novaksin habis perkara,0
yang vaksin takut mati yang gak vaksin nonton deat note,0
ni akun ig cewe yg thumbnail  tari,1
laporkn kjadian pasca vaksin nomer yg ad dlm surat vaksin yg d hubungi boro bls d baca g sy demam stelah vaksin ampunn dh,0
alhamdulillah vaksin gk ad gejala apa,0
kalau kasih sarantolong pemerintah menugaskan bin menyelidiki kinerja rumah sakit tiap daerahmohon maafkarna oknum memanfaatkan penyelewengan sttus pasien covid non covid,1
coba tolong dilengkapi instagram wanita yg situ min kontaknya nanya vaksin,1
gue abis vaksin malem besoknya langsung pusing gak ketulungan,0
dari sehat vaksin repot masuk rs mati jd mayat covid  lucu,0
jangan dituntut disiplin aparat yg arogan iuga ditertipkan pemahaman jga,1
yuk mumet jalanjalan virtual aja guys ,1
aku cinta bpk prabowo eloo ,1
ppkm perpanjang ampe brpa kilo gk pakasal rakyat diangkat pns,1
yang ngeklik foto kaka cantik ,1
alhamdulillah sy sdh vaksin alhamdulillah gejala yg mengkuatirkan yg ptg sblm ssdh vaksin imun sdg bgs,1
dodolan obat cuyyy  wanjeng hahaha,1
kipi tertular covid bodohi rakyat istilah buat berdosa ya pembodohan masyarakat,1
kalo tmpt gw  orang abis vaksin  malah mati  jadi orng mati,0
anda tuntut pengadilan tuhan kebijakan pak,1
fakta dilapangan bnyak yg sakit yg udah riwayat sakit sakitan dijamin tewas,1
apaan si orang yg abis vaksin kena aneh hihi aja maenin permainan nyah,1
gw vaksin eteh nya yg cakep td gk,1
viewer udh juta tonton ya kaya lah pedagang yg lapar,1
orang susah kaga takut nya kopad kopid,1
harusnya dibuatkan layanan chat keluhan pasca vaksinasi soalnya yah nelpon mahal,1
kesini gara tumbnail nya cans wkwk,1
kalo abis vaksin kena sakit trs rawat rs yg bayarin nya yh mohon pencerahan nya suhu buly ,1
semoga sehat dijauhakan penyakit yg menimpah skrg,1
laporkan petugas kesehatan katanya ngakakkkkkk yg nyata nih mata butuh penanganaan aja tercover jgn omong,1
ppkm solusi tuk mencegah rakyat miskin sengsara,1
aku kemarin vaksinkok gak kerasa yajarum kayak cobloskan sedkitpokoknya gak kerasa,1
bapak demam vaksin sya sakit ini kurangajar sehat orang tua sya berpenyakitan,0
palak kau dr smpe skrng juli tp vaksin yg dipakai yg efektivitasny bwah  sinovac yg efektivitas  kmn kacauu,1
masih uji coba aja udah mendewakan banget,1
aku udah vaksin perusahaan pt indonesia lalu jadi klo kasih sinovac ogah,0
hiiii takut sudah orang meninggal gara gara abis paksin takuuuutt,1
vaksin aman berkualitas tuh yaa  ko menyebabkan meninggal,0
aku mijet pasien penyakit corona n tp gk kenal corona soale mijat gk pakek masker alhamdulilah smua pasienku sehat,1
selama ptugas kopet korona mkin tmbah,1
coba penyelenggaraan vaksinasinya dikelola dg lagi di indonesia yg pengelolaannya amburadul berdesakkan kaya ga diatur,1
vaksi menolak mati takut corona takut allah,1
vaksin sehat ajah kgk kenal vaksin kagak kenal covid percaya allah berzikir allah senantiasa menjaga sll lah,0
vaksin pakai moderna ya sinovac astrazeneca ya,0
gw pas vaksin petugasnya jutek dah,0
mf depkes penjelasan sbb byk vaksin jd sakit lbh minggu yg infus sy tdk suudhon pd vaksin tp sy butuh penjelasan jg yg sdh x vaksin kena covid,0
program yg gagal ikut protokol kesehatan yg manfaat kan nyawaorgan manusia tukar rupiah,1
entok gw udah d vaksin tpi gw mah ogah,0
dengeerin rakyat pak jangan dengerin orang china,1
lah ora vaksin vaksinan saya vaksin doank ,0
hati terkait petugas kesehatan jgn kali memanfaatkan meraub keutungan corona merenggutmu,1
ada situs khusus mendokumentasikan kipi ga min kalo amerika serikat vaers di eropa eudravigilance,1
aku aja faskes rapid aja diputer,1
kalo vaksin sih ga sakit cuma gigit semut ajah ga sakit sih berani kaya adik ku takut vaksin ,0
ini pertanyaan efek samping tanggung jawab rumah sakitkan penuh,1
saya suami gak reaksi vaksin ,0
gila sih membayangkan betapa hebatnya tim medis indo sprti kualitas video v sayangnya nonton p v,1
apa cm gw ya yg heran commenty,1
bos klau habis vaksin demam tuh virusnya nularin gak ya beneran tanya,0
sehabis vaksin iya gejala ringan gejala nya si cov ini sedihkan gejala dikit dikata cov muncul gejala abis vaksin dikata cov emang lucknut sekali udah jelas vaksin reaksi nya ga abis pikir emang,0
mungkin bawaan  terkontaminasi virus ya finish nya yes maybe no,1
ini vaksin jujur yg tau vaksi vaksin,0
abis vaksin malah gejalanya tambah banyak mulai dari kantong kering karena ppkm hihihi,0
saya vaksin kali alhamdulillah merasakan keluhan sedikitpun penyakit gula darah thn berarti salah peserta vaksin yg beruntung terima kasih namaku syarif hidayat dapet sertipikat dokter,0
percumah ngomong sanh sinih gak dengarr kalo sogok baru dengar,1
video informasinya jelek proyek ga murah anggarannya wkwk asli jelek,1
 yg vaksin keluhanmeriangdemam nyeri badanbahkan yg meninggaldll kena c pula  yg vaksin keluhan  jarum suntik nya doang yg nusuk gak tekan keluhan nya bentol dikit doang ketusuk jarum suntik ,1
berita copet gua skip laporkan berhubung thumbnailnya menarik gua klik dah v,1
orang sehat koq vaksin negara budak vaksin,0
woy saya gak butuh vaksinasi saya butuh bantuan mau dagang obrak trus,1
kipi maksudnya adverse events following immunization bukan,1
percaya sm dokter  bukti sdhbanyak yg lewat,1
awalnya org susah ga vaksin sekarang org vaksin dimana kosong petugas kesehatan keliling puskesmas tempat jawabannya vaksin kosong silahkan lain bingung vaksinnya main kemana ya,0
ayah an an an vaksin kali reaksi mengganggu vaksin langsung bekerja setelah vaksin lansung minum neuralgin hanya tangan bengkak vaksin vaksin tangan kaku gugup,0
saya tau kakeknenek dokter gak divaksin masyarakat ya apa lo dokter takut kakeknenek lo meninggal krna habis divaksin curang dokter jaman skarang,1
vaksin import emoh vaksin nusantara yess,0
tenang guys inget ya  setiap orangnya orang masanya,1
persediaan vaksin kalimantan tengah kota palangkaraya sangat kurang,0
pernah masuk kampung dokter vaksin warga kmu berani gk tanggung dok si dokter gk berani pulang gk kmbali,0
langkah ampuh tangani covid  tutup pabrik rokok  stop perokok  penyebar asap racun dianggap remeh harap covid mudah diatasi vaksin,0
woah stop  vaksin dulu vaksin nya dibeli china china pake vaksin rusia pemerintahnya tipu mangkanya yg sakit habis vaksin china melemahkan indonesia,0
akhirnya terbuka pikiran takut vaksin pikiran penyebar virus sars cov vaksin membayangi,0
mana nya nw publis up date insentif nyaa,1
mamfaatnya virus ganas ngantuk kesemutan linglung sakit kepala otak bodoh marah karna otak gak berfikir mencari solusi masalah,1
cuma iklan nya bagus nyatanya mah bikin riwehh,1
kemaren sya coba vaksin rs hasan sadikin bandung koq melayani memenuhi kuota hadeuuhhhh akhirnya engga vaksin bodo bingung ini perantau dibandung,0
just wait for the right time,1
maaf bantuannya gaksih orang kerjanya umkm toko online ato pensiun pengangguran mungkin kalo gak sih ya parah sih,1
gua tertarik nonton video tumbmail nya cwe gk,1
jangan suntik vaksin cepat mati ,0
teman vaksin jatuh sakit minggu vaksin meninggal ,0
habis vaksin sakit dlu syukur kalo sehat kalo keterusan ya sukurin hahaaa,0
mw d vaksin mw d ap kta allah mati ttep mati boss,0
coba gak tampilkan youtubr gua anjir,1
vaksin kesehatan tips mengatasi sakit karna vaksin,0
ngalawak si raja hutang dawala dawala ora mikir otak na dengkul ppkm proyek pemerintah korbankn masyarakat pelan pelan mati pelenga pelengo koplok ,1
yang koment keren keren wkwk argumen masukan kritik dll nya keren memiliki pikiran bodoh sih wkwk ya keren lh,1
kita damai aja covid hidup dan anggap virus flu siapa yg imun tubuh nya kuat bertahan hidup,1
namanya vaksin kekebalan tubuh melemahkan tubuh reaksi lain ayam aja vaksin ga smpe kya bgtu manusia mlah ,0
vaksin berkualitas yg gk diakui perjalanan internasional berkualitas opo ne,1
insentif covid rsud dr soetomo surabaya jawa timur belum cair nakes sudah menunggu dari bulan lalu mohon follow up lagi instansi terutama provinsi jawa timur,1
teman kerja sy habis vaksinngedrop selang pcr eh positif,0
kalau who lomba hadiah ribu triliun negara yg  positif corona pasti indonesia yg juara kalau berhubungan ama duit indonesia hebat apalagi menyikat habis anggaran negara paling jago mah ,1
ini indonesia bertamba kontrak kovid di nya sat aman amanada politik negara indonesia sibuk kesana kemaridunia medsos ributnya gak kovid ributnya politik negara  sekarang menjadi kovid pengen diam baebae diruma,1
korupsi dagang saja dokter sajs mati racikan dokter makan duwit,1
tolong pemerintah tutup usaha kita batasi usaha kita mw makan makanan gizi bagaimana pendapatan berkurang,1
pak ga dibeliin vitamin aja kan murah vaksin pak ga menggencarkan menjaga tubuh aktivitas fisik olahraga pak kan murah vaksin,0
tolong perbaiki situs aplikasi pedulilindungi error orang login sertifikat,1
mohon mengeduksi sendiri setelah terjebak pandemi covid terjebak pandemi stupidity,1
udah mending tutup kedatangan orang negri supaya ppkm optimal y virus bukan dan klo kasih sadang pangan wilayah yg kena dampak ppkm kecuali pejabat negara rakyat patuh,1
kalo vaksin aman knp tmen saya abis di vaksin besoknya meninggoy,0
mau aja dibohongi pake vaksin  tukang bully persilahkan kalo bully gue tunggu ya ,0
h vaksin pusing berlanjut vertigo sekarang,0
pemerintah indonesia yg bilang covid binatang semuah tau binatang,1
haha vaksin tubuh kebal dri corona tp pnjelasny jg bnyak epeky mninggl y mninggl kebal gma nmy jg obat buatn mnusia,0
gejala kipi meninggal akui fucksin  ,1
badan linu demam panas gak da penciuman hilang batuk gue minum obat warung buah molor sembuh pikir kena covid kena prank abis dikerokin kena ac hahaha,1
x vaksin tetep meninggal gak bilang takdir kalo  orang bilang takdir,0
yang mampir cuman liat komen netijen nyari yg server like ,1
menteri kesehatan aja gabisa persen vaksin memlerkuat imun tubuh  ya selebihnya resiko efek samping yg berbahaya sampe meninggal dunia ga berani ,1
kalau bisa masyarakat setiap hari di vaksin kalo perlu sehari di vaksin kali dan pakai masker harus di lapis sekian,0
kalau sdh vaksin jaminan kena covid,0
dingin brrti uang  badan panas ga duwe duwekkk,1
saya ngak vaksin punya penyakit asma,0
vaksin vaksin nya yg dipakai presiden gitu loh,0
slotking emg the best thx udh dimenangin hri ,1
kok tetangga habis vaksin sakit ya,0
ah taik luh vaksin banhak yg sakitrumah sakit penuh garadi vaksintetangga gw habis vaksin sakit meninggal sehataja,0
pintar sehat  intinya vaksin wajib  kematian takdir  dukung pemerintah ,0
sampai kiyamat kali tuntas korona paksin smkin yg meninggal kalo paksin menolak kovit yg meninggal yg megheran kn,1
maaf tanya ada ganti ruginya negara kah kalo efek samping mematikan goulianne barre syndrome astrazeneca johnson johnson,1
mnta info donk lokasi vaksin sore malam hari,0
jika timbul suhu tubuh vaksin  minum bodrexin sirup bodrexin sirup tersedia strawberry disukai anakanak remaja ibuibu bapakbapak manula bau tanah ,0
kemarin abis vaksi langsung demam trus gak nyium aroma suhu tangan disuntik dingin curhat aja tau v,1
disuruh isoman negara menghemat anggaranstop beli aspal bos,1
bohong ak dayah duh pssin mala h dena korona,1
setelah vaksin tetep maskeran nya ni vaksin,0
tak tertular gi jelas teman faksin x eh pd sakit sakitan dn mudah sakit,1
gimn hbs vaksin istirahat org kerj cari mkn,0
sudah vaksin x kena covid cukmulutmu ngablak,0
sudah vaksin diwajibkan masker vaksin apa,0
itu dikasi virus yg dilemahkan aja bikin ko kena yg aslinya dgn kekuatan  langsung koit dah,1
saya bareng vaksin kakak besok ya kakak sakit hri cek trnyata covid piye iki om,0
sy musa membawa bangsa issrael tanah mesir dibawa kekuasaan firaun raja mesir yg kejam negeri susu dan madu israel sekarangkisahnya baca dikitab perjanjia lama mulai dari dunia ini diciptakan,1
apa gue yg ga percaya sweab vaksin,1
cantik bgt dokter nya semangat vaksin ,0
semogayang rakyat sensara di sadarkanya olloh ya rob kasian rakyat kecilsudah susah susahdi covid kaya miskin miskin ya olloh,1
nyesel gue menyanjung orang yg salah tdk ad warna hatiku selamanya,1
vaksin aman berkualitas mati vaksin divaksin bsok nya langsung positif gimana ceritanya,0
pendidikan tatap muka penting sampai kapan bosen dunia maya,1
saya habis vaksin rumah takut alhamdulilah sehat jaga protokol kesehatan,0
kalo gk vaksin bolehh kalo gk knp kalo mati tanggung kasih makan keluarga,0
kalau sakitnya parah badan lemah udah game over bos,1
coba tujuan vaksin sbnrnya utk apa,0
aleeehh di dareah gw kepala dinas kecamatan langsung masuk ugd gak sadarkan diri tepatnya kemarin aja meninggal bikin kebal virus apaan itu vaksin teruji aman,0
cobain aja slalu kalah sampe main slotking gak pake trik tp gacor terooosss,1
vaksin yg ga ad obt nya ya copet,1
apaan vaksin yg vaksin bukannya sembuh malah nambah penyakit kena corona,0
kalo udah divaksin pake masker harusnya gak,1
temen sy abis vaksin meningal nya sehat ,0
pencitraan aja sihh apa sih vaksin ga ko,0
indonesia percaya covid indonesia percaya besok makan apa,1
saya juni kmrn negatif covid sy menjalani viksin jawannya tksh,1
masrakat paksin kasih duit permudah tuk cari pekerjaan melangsungkan kehidupanya,1
kui opo vaksin bos jare jarene obat cacahe ,0
yg bandel menyepelekan prokes siap aja kena pemerintah yg disalahin mari bijak bersikap jgn menang,1
tolong jokowi anak kelaparan sdh ga mkn krna tmpt dagang ny tutup ga jualan,1
kolom komentar nya orang orang pedalaman,1
kalau yg mati habis vaksinai penyebabnya,1
udah vaksin belom kartu e vaksin kemaren salah memasukkan nomor hp dapetin sertifikat vaksinnya gimana,0
kalo mati sapa yg tagung buk,1
apa gw yg nunggu vaksin nusantara yg dicekal,1
lebih mana hand sanitizer air wudhu,1
semoga vaksin yg suntikan masayakat indonesia melunasi hutang negara biarpun kau kelinci percobaan pas corona dinegara udah menghilang gk pemerintah mengantisipasi masyarakat indonesia vaksin dulu kenapa sekarang dibodohi negara beli vaksin besar an kepiran gitu lohhh liat pas besaran vaksin liat negara kabar corona udah gk indonesia mewajibkan vaksinasi yaaa berbondong brondong vaksin dinegara berfoya foya karna vaksinnya laris diborong indonesia ,0
sampaikan ya kepemerintah corona aj ditakuti tuhan ny corona aj gak takuti masjid tutup jaga jarak masjid ya,1
tidak beda bermain drama panggung sama akting,1
berarti paksin orang sakit  kematian mendadak krna uda paksin betul,1
vaksin salah tdk tes lab pasien gejala parah vaksin tersebutbanyak habis vaksin gk mninggal diindikasi positif korona kbanyakan usia keatasdan rumah sakit menangani kebanyakan dokter tdk kbanyakan perawat petugas medis dokter rumahsakit besar,0
dan knpa insentif nya gak cair pendaftaran no rek dilakukan tolong la terbuka salahnya dimn teman yg pd dapat,1
tanpa vaksin orang islam imun tubuh nya hebat vaksin buatan manusia tanpa peraturan x nggak islam menerapkan hidup sehat sehari cuci tangan kali,0
 akurat karna vaksin mencegah tertular vaksin membantu tubuh membentuk antibodi tertular berdampak parah narasinya diperbaiki karna narasi yg orang bilang udah divaksin kena covid,0
ads nya bos channel resmi gini indonesia wkwkwkwk land,1
vaksin anjing babi vaksin ayam suntik kami binatang yng vaksin,0
banyak yg terkena covid smpai meninggal stelah vaksinasi  gak vaksinasi sehat aja,1
bpkibu kemenkes yg tanggung efek samping vaksin pingsan cacat kematian perusahaan vaksin dituntut,0
vaksin kaga jamin bebas covid banyak yg udah vaksin terpapar ,0
masaaa mempercepet penularan apalagi virus coronanya dlm tubuh otg trus disuntik vacsin langsung pingsan sakit wafat jadi pcr virus dimasukan virus vacsin jebbol daya tahan tubuhnya,1
saya vaksin ga download kartunya ya hub  disuruh nunggu hari ga kejelasan melengkapi surat perjalanan,0
pada intinya obat minum obat langsung,1
kenapa vaksin sertifikatnya imunisasi bayi dikasih sertifikat,0
apa sih manfaat vaksinasi vaksinasi kebal,1
kok aparat byk yg g vaksin,1
dr tirta dlm wawancara podcast dg densu bilang org yg kebal dg covic itu jadi jadi tunggu tgl nya pemerintah jgn memaksa vaksin klu kebal covic klu tubuh nya sdh antibody tsb vaksin pake masker selama bisa menghindar covic masker tdk khusus tangkal virus  tapi lbh stabilan suhu panas tubuh yg membunuh virus yg masuk  kekuatan virus,1
gua gak vaksin saya olahraga jaga kesehatan minim vitamin c saya dbodohi vaksin china udah gak makek masker lg indonesian udah kayak bisnis anjing ,0
alahhdivaksin gk divaksin gitupembohongan aja iniknapa mengacaukan negara sendiridulu sakitdinegara udah gk coronalqgian corona inj negara lainkok indonesia hboh kalisok kqli entqr orang yg udahmeninggal gara vaksin gk tanggung hebat maksa menyedutkan rakyat biar vaksin,0
ngomong salah ngomong salah serba salah deh,0
vaksin  racun tetangga kmi meninggal d vaksin tetangga yg gila stlh d vaksin nggk vaksin udah tu korban nyawa gara vaksin yg ujung nya d covidkan kasihan,0
ko yg vaksin covid yg meninggal tempat trus yg kaya setruk isi vaksin sii,1
gue ngk vaksin aja wlaupun vaksin msih positif covid dri pda gue vksin tkut efek smpingnya lgi lgian pemerintah engak menanggung resikonya klau knpa npa mndingan gue ngk ush,0
kalo udah penyakit bawaan meninggal  itu vaksin mengurangi populasi pendudukdijajah asing,0
kenali  jalani  aku gk kenal gak jalani,1
kegiatan baiknya di hentikan selama setahun full kemvali sperti jaman krajaan dulu gak ada listrik gak ada kendaraan,1
kemana dimana ulama pendeta tak bersua tentang musiba yg menimpa umat bersuaralah utk umatmu sesuai kitab qur an injil agungkanlah kitab tuhan corona ber yg ampuh insya,1
kemarin abis vaksin kepala langsung pusing banget kalo abis posisi tidur bangun langsung kepala berat banget sampe malem ga sembuh udah nyoba tidur alhmdulillah pagi bagun tidur uda hilang sakitnya,0
stop anggaran pasien positif covid hilangnya covid menghentikan anggaran pasien positif yg disalahgunakan,1
aku selsai vaksin kedua ntr swabtest positif covid ndk ya,0
perlindungan terkena vaksin yg kena covid yg ngk samsek kena tb tb kena faksin mecegah,1
tetangga sehat walafiat trus vaksin vaksin trus mninggal ya,0
kita diuji jika muslim taat ingatlah doa iftitah yg baca sholat anda semoga kelapangan kehendaknya,1
org sehat vaksinhabis vaksin bandan lemes mriyangtrs periksa rs bilang kovid pdahal abis suntik vaksinwkwkwk,0
yang sehabis vaksin kena covid aneh,0
wis angel vaksin ap sruh minum obat d bkin sakit ap sakit dbkin sehat ,0
jika kematian vaksin kompres air hangat yg suntik si mayat hidup lagi,1
gblok aja badan sehat suntik klo sehat mah sekedar makan bergizi olah raga istirahat cukup aplagi vaksin klo sehat jangn ngambil yg hak nya sengaja gk sengaja bala penyakit murka tuhan,1
kawan yah gak bangun dok kasian,1
setelah ppkm psbb bor ppdb umptn pmdk abpn adaaaa kipi,1
bantu yg benar membutuhkan msih daerah yg kehilangan perkerjaan krna ppkm,1
jd vaksin obat penyakit sih apa permainan kalian apa sih yg petinggi megara,1
mustinya isoman kipi tau kipi terkadang fatal protap screening nya doll loss lemah ngejar target kuantitas komorbid nggak dihajar aja nggak ketat jaga kondisijuga stlh vaksin gel vaksinasi protapnya kuat ortu lansia sd x gagal nggak lolos screening fit bgt bikin rekomendasi dr sp boleh,0
entah q keder komen tkut salah jdi penonton stia aja,1
gw masi ngeri vaksinasi jadi vaksin,0
orang sehat vaksin cari sakit aja,0
haha vaksin tubuh kebal dri corona tp pnjelasny jg bnyak epeky mninggl y mninggl kebal gma nmy jg obat buatn mnusia,0
di vaksin berkurang kaga melonjak iya sampe ppkm darurat,0
banyak yg vaksin yg tertular yg mati gegara baksin jajah negara,1
habis divaksin dilepas gitu saja dan kalau terjadi apa apa habis divaksin yakin pemerintah gak bakalan tanggung jawab penuh saling lempar dan ramai lagi,1
ini namanya perang dagang dunia farmasi di dlu virusnya kemudian perjual belikan penangkalnya tapi gak ngaruh virusnya iklankan mana heboh sedunia seolah virus mematikan china udah pesta,1
vaksin merasakan demam mengadu petugas kesehatan jamin positifin covid wkwkwkwk asw oknum oknum malang pinter bener trik mencari uangnya yah,0
banyak yg uda vaksin juga jadi pusing,1
dan setelah suntiik vaksin desaku wargaku yg meninggal kasih covid vaksin ,0
gw yg nonton cma gra cwe thumnail,1
kipi doyan banget bikin singkatan lebai,1
katanya menambah kekebalan tubuh bnyak gejala yg d timbulkan itu ga menambah kekebalan tubuh samasekali heee biadab hentikanlah drama ,1
boong lu adek gua vaksin positip korona,0
vaksin covid ktnya melindungi  bulan jadi orang yg sdh vaksin jgn aman seterusnya tahu vaksinnya udh ga mempan ,0
yg mati juga ada hari setelah vaksin,1
aman kok masih bisa kenak virus ya,1
saya anti vaksin menolak vaksin yg efek samping jangan dilupakan org didunia yg terkena efek bahaya vaksin vaksin buksn solusi ini ayo perketat m,0
bahaya vaksin sebenernya efek berlanjut efek berat aneh sebenernya aman gaksih,0
abis vaksin bbrp menit vaksin pingsan,0
dilampirin no telp  gak nyambung telp bingung kadang pemerintah mbok yo klo bener layanan jgn setengah perhitungannya yg telp pas pandemi petugas yg disiapkan dll bla bla bla klo susah dihub aja boong ngalamin pas covid pertolongan gak responsnya telp alhamdulillahnya skg sembuh,1
orang byk mati gara gara vaksin,0
gw sakit gigi demam  demam kopid,1
update mindset trus ya biar bisnis vaksin bisnis rapid test laku,0
teteh teteh thumbnail membuatku klik video,1
jual beli vaksin vaksin  vaksin bisa mati ,0
apa vaksin cuman bahan uji coba manusia manusia yg vaksin bukannya vaksin teliti  sekedar ini negara demokrasi,0
salam sht selalu sht seadanya beli buah lg daging bli beras aja udah alhamdulilah pandemi cari uang susah apalgi bwt msyarakat kecil,1
vaksinasi membunuh masarakat warga jaman corona vaksin goblog,0
saya vaksin  apa sehabis vaksin jaman ngantuk berat besokannya bangun ga efek,0
emak gua habis vaksin malem nya tidur nya ngigo,0
di adakan ppkm nyusahin rakyat apa pikir,1
vaksin nusantara ga yaa vaksin buatan negeri,0
virus flu burungflu babikopet ngaruh org yg hidup dgn pola yg sehat,1
alhamdulillah vaksin pertama badan kayak tabrak mobil nyeri demam sakit kepala full hari maanfaatnya vaksin mudah sakit reaksi sama edan,0
logika otak yg waras aja d kasih kekebalan ngk evek kuat tubuh,1
di vaksin bukanya sembuh panas dingin,0
gimana nih pertanggungjawabannya vaksin temenku sakit sakitan terus sehat sehat aja jadi demam juga udah minggu vaksin gak sembuh sembuh,0
saya divaksin tanggal mei  tensi  malam harinya tidur sensasi panas tersetrum tangan kiri bokong kiri badan kiri sensasi panas tersetrum vaksinasi tanggal juni  intensitas kekuatan berkurang sensasi panas tersetrum hilang bulan juli,1
tetep semangat pandemi nyari duit slotking ,1
jangan vaksin jangan bahan percobaan menerus sudah bnyak korban akibat vaksinansi,0
semoga slotking sumber penghasilan gw karna gw nganggur korona korona bgini susah cari pekerjaan makasih slotking,1
ko yg sakit yg vaksin ya yg ga paksin ga sakit,1
mohon maaf sebelumnya klo kasih usul  saran klopun covid adanya lihat wilayah daerah  kabupaten rs  daerah rsd yg biayai negara pusatkan pengobatan yg gejala yg positif covid pelayanan maksimal obat jalan opnam yg sakit non covid memanfaatkan puskesmas  rs swasta yg daerah tersebut pikir cepat terobati efektif menerapkan ppkm berlaku sengsara rakyat,1
semenjak dipimpin pk jokowi lapangan krj sempit pengangguran meraja lela asing disanjung sanjung rakyat anak tiri kan,1
orang sakit susah kn obat rumasakit periksa ya petugas kesehatan sengaja ga sekolah dokter sakit rumah sakit kalangan ga bayar rumah sakit,1
